,Name,Value (€)
837,Yuri Berchiche,2000000.0
838,Mikel Balenziaga,500000.0
839,Iñigo Lekue,3000000.0
840,Óscar de Marcos,1800000.0
841,Ander Capa,1800000.0
842,Mikel Vesga,6000000.0
843,Dani García,2000000.0
844,Peru Nolaskoain,1000000.0
845,Unai Vencedor,9000000.0
846,Oier Zarraga,3000000.0
847,Ander Herrera,2500000.0
848,Junior Bita,50000.0
849,Oihan Sancet,30000000.0
850,Raúl García,2500000.0
851,Unai Gómez,100000.0
852,Nico Williams,30000000.0
853,Álex Berenguer,15000000.0
854,Iker Muniain,9000000.0
855,Jon Morcillo,3000000.0
856,Iñaki Williams,25000000.0
857,Adu Ares,500000.0
858,Asier Villalibre,2500000.0
859,Gorka Guruzeta,2000000.0
860,Gerónimo Rulli,10000000.0
861,Filip Jørgensen,1500000.0
862,Pepe Reina,700000.0
863,Iker Álvarez,500000.0
864,Gianni Cassaro,100000.0
865,Pau Torres,45000000.0
866,Juan Foyth,25000000.0
867,Jorge Cuenca,5000000.0
868,Aïssa Mandi,3000000.0
869,Mamadou Mbacke,2800000.0
870,Raúl Albiol,2500000.0
871,Adrián Dela,800000.0
872,Alfonso Pedraza,15000000.0
873,Johan Mojica,3000000.0
874,Dani Tasende,700000.0
875,Carlos Romero,100000.0
876,Kiko Femenía,2500000.0
877,Sergio Carreira,1500000.0
878,Étienne Capoue,3000000.0
879,Francis Coquelin,3000000.0
880,Dani Parejo,6000000.0
881,Manu Morlanes,4000000.0
882,Manu Trigueros,4000000.0
883,Ramón Terrats,4000000.0
884,Alberto del Moral,1000000.0
885,Carlo García,800000.0
886,Antonio Pacheco,400000.0
887,Rodri Alonso,100000.0
888,Giovani Lo Celso,14000000.0
889,Álex Baena,20000000.0
890,Diego Collado,1000000.0
891,Yéremy Pino,40000000.0
892,Samuel Chukwueze,25000000.0
893,Haissem Hassan,1500000.0
894,Nicolas Jackson,30000000.0
895,Gerard Moreno,20000000.0
896,Fer Niño,3000000.0
897,José Luis Morales,3000000.0
898,Álex Remiro,25000000.0
899,Andoni Zubiaurre,300000.0
900,Unai Marrero,250000.0
901,Egoitz Arana,50000.0
902,Robin Le Normand,35000000.0
903,Igor Zubeldia,15000000.0
904,Aritz Elustondo,14000000.0
905,Jon Pacheco,6000000.0
906,Aritz Arambarri,500000.0
907,Aihen Muñoz,6000000.0
908,Diego Rico,3000000.0
909,Jonathan Gómez,500000.0
910,Andoni Gorosabel,9000000.0
911,Martín Zubimendi,40000000.0
912,Asier Illarramendi,2000000.0
913,Urko González de Zárate,700000.0
914,Mikel Merino,50000000.0
915,Ander Guevara,2500000.0
916,Beñat Turrientes,2000000.0
917,Jon Ander Olasagasti,1000000.0
918,Brais Méndez,25000000.0
919,David Silva,4000000.0
920,Pablo Marín,1000000.0
921,Jon Magunazelaia,700000.0
922,Ander Barrenetxea,6000000.0
923,Martín Merquelanz,800000.0
924,Takefusa Kubo,25000000.0
925,Mohamed-Ali Cho,12000000.0
926,Álex Sola,3000000.0
927,Robert Navarro,3000000.0
928,Ander Martín,400000.0
929,Mikel Oyarzabal,40000000.0
930,Umar Sadiq,18000000.0
931,Alexander Sørloth,12000000.0
932,Jon Karrikaburu,5000000.0
933,Carlos Fernández,3000000.0
934,Rui Silva,15000000.0
935,Dani Martín,1500000.0
936,Claudio Bravo,1000000.0
937,Fran Vieites,200000.0
938,Luiz Felipe,15000000.0
939,Edgar González,9000000.0
940,Germán Pezzella,5000000.0
941,Víctor Ruiz,1200000.0
942,Félix Garreta,200000.0
943,Ricardo Visus,150000.0
944,Abner,7000000.0
945,Juan Miranda,7000000.0
946,Youssouf Sabaly,5000000.0
947,Martín Montoya,1200000.0
948,Fran Delgado,350000.0
949,Guido Rodríguez,28000000.0
950,William Carvalho,14000000.0
951,Paul Akouokou,3500000.0
952,Andrés Guardado,1500000.0
953,Víctor Camarasa,800000.0
954,Quique Fernández,150000.0
955,Nabil Fekir,20000000.0
956,Sergio Canales,15000000.0
957,Dani Pérez,300000.0
958,Juanmi,12000000.0
959,Juan Cruz,2500000.0
960,José Alonso Lara,350000.0
961,Luiz Henrique,15000000.0
962,Rodri Sánchez,8000000.0
963,Aitor Ruibal,5000000.0
964,Rober González,2000000.0
965,Joaquín,1500000.0
966,Borja Iglesias,20000000.0
967,Willian José,6000000.0
968,Ayoze Pérez,6000000.0
969,Loren Morón,2000000.0
970,Giorgi Mamardashvili,25000000.0
971,Jaume Doménech,1000000.0
972,Iago Herrerín,500000.0
973,Emilio Bernad,300000.0
974,Cristian Rivero,200000.0
975,Charlie Pérez,25000.0
976,Mouctar Diakhaby,6000000.0
977,Cenk Özkacar,5000000.0
978,Eray Cömert,3500000.0
979,Gabriel Paulista,2500000.0
980,Cristhian Mosquera,1000000.0
981,José Gayà,30000000.0
982,Jesús Vázquez,3000000.0
983,Toni Lato,2500000.0
984,Thierry Correia,8000000.0
985,Dimitri Foulquier,2500000.0
986,Rubén Iranzo,200000.0
987,Hugo Guillamón,14000000.0
988,Nico González,30000000.0
989,Uros Racic,6500000.0
990,Carlos Soler,25000000.0
991,Yunus Musah,18000000.0
992,Ilaix Moriba,4000000.0
993,Javi Guerra,2000000.0
994,Koba Koindredi,1000000.0
995,Tiago Ribeiro,200000.0
996,Yellu Santiago,100000.0
997,André Almeida,20000000.0
998,Justin Kluivert,14000000.0
999,Samuel Lino,16000000.0
1000,Samu Castillejo,6000000.0
1001,Diego López,300000.0
1002,Fran Pérez,500000.0
1003,Manu Vallejo,2400000.0
1004,Maxi Gómez,7000000.0
1005,Hugo Duro,4000000.0
1006,Edinson Cavani,3000000.0
1007,Marcos André,2500000.0
1008,Alberto Marí,800000.0
1009,Mario Domínguez,50000.0
1010,Juan Carlos,300000.0
1011,Toni Fuidias,300000.0
1012,Santiago Bueno,8000000.0
1013,David López,2000000.0
1014,Alexander Callens,1800000.0
1015,Bernardo Espinosa,1500000.0
1016,Juanpe,1500000.0
1017,Eric Monjonell,300000.0
1018,Miguel Gutiérrez,10000000.0
1019,Javi Hernández,2500000.0
1020,Arnau Martínez,15000000.0
1021,Oriol Romeu,5000000.0
1022,Ibrahima Kébé,500000.0
1023,Aleix García,10000000.0
1024,Yangel Herrera,5000000.0
1025,Álex Sala,200000.0
1026,Yan Couto,4000000.0
1027,Iván Martín,3000000.0
1028,Reinier,2000000.0
1029,Borja García,1000000.0
1030,Samu Saiz,900000.0
1031,Rodrigo Riquelme,12000000.0
1032,Toni Villa,2500000.0
1033,Óscar Ureña,400000.0
1034,Viktor Tsygankov,22000000.0
1035,Valery Fernández,1500000.0
1036,Taty Castellanos,15000000.0
1037,Cristhian Stuani,2000000.0
1038,Pau Víctor,300000.0
1039,Agustín Marchesín,2000000.0
1040,Iván Villar,2000000.0
1041,Christian Joel,500000.0
1042,Coke Carrillo,100000.0
1043,Ruly García,50000.0
1044,Joseph Aidoo,8000000.0
1045,Unai Núñez,6000000.0
1046,Carlos Domínguez,800000.0
1047,Sergio Barcia,300000.0
1048,Javi Domínguez,200000.0
1049,Javi Galán,12000000.0
1050,Fernando Medrano,200000.0
1051,Tincho Conde,150000.0
1052,Hugo Mallo,3000000.0
1053,Óscar Mingueza,2500000.0
1054,Kevin Vázquez,1000000.0
1055,Renato Tapia,6000000.0
1056,Fran Beltrán,15000000.0
1057,Luca de la Torre,3000000.0
1058,Hugo Sotelo,150000.0
1059,Augusto Solari,1500000.0
1060,Gabri Veiga,30000000.0
1061,Óscar Rodríguez,8000000.0
1062,Miguel Baeza,900000.0
1063,Franco Cervi,3000000.0
1064,Williot Swedberg,3000000.0
1065,Hugo Álvarez,200000.0
1066,Carles Pérez,5000000.0
1067,Miguel Rodríguez,1000000.0
1068,Jørgen Strand Larsen,11000000.0
1069,Iago Aspas,6000000.0
1070,Haris Seferovic,4000000.0
1071,Gonçalo Paciência,2000000.0
1072,Pablo Durán,250000.0
1073,Yassine Bounou,12000000.0
1074,Marko Dmitrovic,4000000.0
1075,Alberto Flores,200000.0
1076,Matías Árbol,25000.0
1077,Tanguy Nianzou,7500000.0
1078,Marcão,7500000.0
1079,Karim Rekik,4000000.0
1080,Kike Salas,1000000.0
1081,Xavi Sintes,150000.0
1082,Marcos Acuña,10000000.0
1083,Alex Telles,7500000.0
1084,Pablo Pérez,200000.0
1085,Diego Hormigo,100000.0
1086,Gonzalo Montiel,12000000.0
1087,José Ángel Carmona,4000000.0
1088,Nemanja Gudelj,4000000.0
1089,Fernando,3000000.0
1090,Pape Gueye,10000000.0
1091,Joan Jordán,9000000.0
1092,Óliver Torres,9000000.0
1093,Ivan Rakitic,4000000.0
1094,Thomas Delaney,2000000.0
1095,Manu Bueno,300000.0
1096,Pedro Ortiz,200000.0
1097,Jesús Navas,3000000.0
1098,Suso,6000000.0
1099,Isco,5000000.0
1100,Munir El Haddadi,3500000.0
1101,Carlos Álvarez,400000.0
1102,Nacho Quintana,200000.0
1103,Lucas Ocampos,12000000.0
1104,Papu Gómez,3000000.0
1105,Erik Lamela,9000000.0
1106,Jesús Corona,8000000.0
1107,Adnan Januzaj,6000000.0
1108,Youssef En-Nesyri,20000000.0
1109,Rafa Mir,10000000.0
1110,Kasper Dolberg,7000000.0
1111,Iván Romero,800000.0
1112,Benjamin Lecomte,4000000.0
1113,Fernando Pacheco,2500000.0
1114,Álvaro Fernández,2500000.0
1115,Joan García,400000.0
1116,Ángel Fortuño,300000.0
1117,César Montes,8000000.0
1118,Leandro Cabrera,2500000.0
1119,Fernando Calero,2000000.0
1120,Sergi Gómez,2000000.0
1121,Simo Keddari,500000.0
1122,Brian Oliván,6000000.0
1123,Adrià Pedrosa,5000000.0
1124,Ronaël Pierre-Gabriel,3500000.0
1125,Óscar Gil,3000000.0
1126,Rubén Sánchez,700000.0
1127,Omar El Hilali,500000.0
1128,Vini Souza,6000000.0
1129,Sergi Darder,16000000.0
1130,Edu Expósito,4000000.0
1131,Keidi Bare,3000000.0
1132,José Gragera,2500000.0
1133,Pol Lozano,1500000.0
1134,Roger Martínez,400000.0
1135,Dani Villahermosa,250000.0
1136,Nabil Touaizi,200000.0
1137,Nico Melamed,6000000.0
1138,Denis Suárez,5000000.0
1139,Javi Puado,8000000.0
1140,José Carlos Lazo,2500000.0
1141,Abde Damar,150000.0
1142,Kenneth Soler,100000.0
1143,Adrián Embarba,2500000.0
1144,Aleix Vidal,1500000.0
1145,Luca Koleosho,1000000.0
1146,Joselu,6000000.0
1147,Martin Braithwaite,5000000.0
1148,Dani Gómez,1500000.0
1149,Stole Dimitrievski,4000000.0
1150,Miguel Ángel Morro,600000.0
1151,Alejandro Catena,8000000.0
1152,Florian Lejeune,4000000.0
1153,Abdul Mumin,1500000.0
1154,Esteban Saveljich,500000.0
1155,Fran García,12000000.0
1156,Pep Chavarría,1500000.0
1157,Iván Balliu,4000000.0
1158,Mario Hernández,600000.0
1159,Mario Suárez,300000.0
1160,Santi Comesaña,7500000.0
1161,Óscar Valentín,5000000.0
1162,Unai López,3500000.0
1163,Pathé Ciss,3000000.0
1164,Óscar Trejo,3000000.0
1165,Randy Nteka,1800000.0
1166,José Pozo,1000000.0
1167,Álvaro García,6000000.0
1168,Bebé,800000.0
1169,Salvi Sánchez,1500000.0
1170,Andrés Martín,1000000.0
1171,Isi Palazón,12000000.0
1172,Sergio Camello,10000000.0
1173,Raúl de Tomás,8000000.0
1174,Radamel Falcao,2000000.0
1175,Sergio Herrera,8000000.0
1176,Aitor Fernández,3000000.0
1177,Juan Pérez,600000.0
1178,Darío Ramos,200000.0
1179,Pablo Valencia,200000.0
1180,Yoel Ramírez,50000.0
1181,David García,20000000.0
1182,Unai García,2500000.0
1183,Aridane Hernández,1000000.0
1184,Jorge Herrando,400000.0
1185,Manu Sánchez,10000000.0
1186,Nacho Vidal,5000000.0
1187,Rubén Peña,2500000.0
1188,Diego Moreno,800000.0
1189,Lucas Torró,8000000.0
1190,Iker Muñoz,500000.0
1191,Jon Moncayola,12000000.0
1192,Darko Brasanac,2000000.0
1193,Pablo Ibáñez,1500000.0
1194,Aimar Oroz,15000000.0
1195,Moi Gómez,10000000.0
1196,Roberto Torres,1200000.0
1197,Javi Martínez,1000000.0
1198,Abde Ezzalzouli,15000000.0
1199,Rubén García,6000000.0
1200,Kike Barja,4000000.0
1201,Iker Benito,300000.0
1202,Chimy Ávila,9000000.0
1203,Ante Budimir,6000000.0
1204,Kike García,1800000.0
1205,Edgar Badia,3000000.0
1206,Axel Werner,800000.0
1207,Lisandro Magallán,1800000.0
1208,Enzo Roco,1500000.0
1209,Diego González,750000.0
1210,Pedro Bigas,1000000.0
1211,John Donald,1000000.0
1212,Gonzalo Verdú,700000.0
1213,Lautaro Blanco,2800000.0
1214,Carlos Clerc,1500000.0
1215,Pol Lirola,2000000.0
1216,Helibelton Palacios,1200000.0
1217,Gerard Gumbau,3500000.0
1218,Omar Mascarell,3000000.0
1219,Raúl Guti,2500000.0
1220,Domingos Quina,1800000.0
1221,Pape Cheikh,900000.0
1222,Álex Collado,3000000.0
1223,Nicolás Fernández Mercau,2000000.0
1224,Javier Pastore,500000.0
1225,Pere Milla,3000000.0
1226,Tete Morente,2500000.0
1227,Fidel,1000000.0
1228,Josan,1000000.0
1229,Lucas Boyé,10000000.0
1230,Ezequiel Ponce,2500000.0
1231,Roger Martí,2000000.0
1232,Dani Cárdenas,2000000.0
1233,Joan Femenías,800000.0
1234,Pablo Campos,150000.0
1235,Rúben Vezo,3500000.0
1236,Róber Pier,1200000.0
1237,Shkodran Mustafi,1000000.0
1238,Marc Pubill,1000000.0
1239,Sergio Postigo,500000.0
1240,Marcelo Saracchi,1500000.0
1241,Enric Franquesa,800000.0
1242,Álex Muñoz,800000.0
1243,Mario Climent,25000.0
1244,Son,1000000.0
1245,Carlos Giménez,100000.0
1246,Pepelu,3000000.0
1247,Vicente Iborra,1200000.0
1248,Gonzalo Melero,4000000.0
1249,José Campaña,3000000.0
1250,Pablo Martínez,1200000.0
1251,Carlos Benítez,100000.0
1252,Joni Montiel,2000000.0
1253,Álex Cantero,1000000.0
1254,Roger Brugué,800000.0
1255,Charly Musonda Jr.,600000.0
1256,Jorge de Frutos,8000000.0
1257,Rober Ibáñez,500000.0
1258,Wesley Moraes,3000000.0
1259,Mohamed Bouldini,1500000.0
1260,Roberto Soldado,500000.0
1261,Predrag Rajković,10000000.0
1262,Dominik Greif,1500000.0
1263,Leo Román,300000.0
1264,Pere García,25000.0
1265,Martin Valjent,4500000.0
1266,Antonio Raíllo,4000000.0
1267,José Copete,3500000.0
1268,Dennis Hadzikadunic,3000000.0
1269,Matija Nastasić,1500000.0
1270,Franco Russo,800000.0
1271,Benjamín Garay,100000.0
1272,Josep Gayá,100000.0
1273,Braian Cufré,1200000.0
1274,Jaume Costa,1200000.0
1275,Marcos Fernández,25000.0
1276,Pablo Maffeo,8000000.0
1277,Giovanni González,2000000.0
1278,Rodrigo Battaglia,1500000.0
1279,Iñigo Ruiz de Galarreta,3000000.0
1280,Iddrisu Baba,3000000.0
1281,Antonio Sánchez,2500000.0
1282,Clément Grenier,800000.0
1283,Miquel Llabrés,100000.0
1284,Luis Montiel,25000.0
1285,Rubén Quintanilla,25000.0
1286,Kang-in Lee,22000000.0
1287,Dani Rodríguez,1200000.0
1288,Lago Júnior,900000.0
1289,Javi Llabrés,300000.0
1290,Amath Ndiaye,2000000.0
1291,Tòfol Montiel,150000.0
1292,Miguelito,50000.0
1293,Vedat Muriqi,15000000.0
1294,Tino Kadewere,4000000.0
1295,Abdón Prats,1200000.0
1296,Ángel Rodríguez,1000000.0
1297,David Soria,8000000.0
1298,Diego Conde,300000.0
1299,Kiko Casilla,300000.0
1300,Dakonam Djené,5000000.0
1301,Gastón Álvarez,5000000.0
1302,Domingos Duarte,5000000.0
1303,Omar Alderete,4000000.0
1304,Stefan Mitrovic,2000000.0
1305,Fabrizio Angileri,2000000.0
1306,Jordan Amavi,2000000.0
1307,Koffi,200000.0
1308,Juan Iglesias,3500000.0
1309,Damián Suárez,1000000.0
1310,Alex Rodríguez,50000.0
1311,Ángel Algobia,1500000.0
1312,Carles Aleñá,9000000.0
1313,Mauro Arambarri,9000000.0
1314,Nemanja Maksimovic,6000000.0
1315,Luis Milla,4000000.0
1316,Gonzalo Villar,2800000.0
1317,Jaime Seoane,2500000.0
1318,John Patrick,500000.0
1319,Santi García,50000.0
1320,Portu,3500000.0
1321,Enes Ünal,25000000.0
1322,Borja Mayoral,9000000.0
1323,Juanmi Latasa,3000000.0
1324,Jaime Mata,1200000.0
1325,Quentin Braat,700000.0
1326,Tomeu Nadal,300000.0
1327,Marco Suárez,100000.0
1328,David Costas,1500000.0
1329,Dani Calvo,1500000.0
1330,Rodri Tarín,1000000.0
1331,Oier Luengo,400000.0
1332,Javi Moreno,100000.0
1333,Lucas Laso,100000.0
1334,Alonso Aceves,1200000.0
1335,Abel Bretones,700000.0
1336,Carlos Pomares,400000.0
1337,Osky Menéndez,200000.0
1338,Lucas Ahijado,1500000.0
1339,Marco Sangalli,600000.0
1340,Viti Rozada,600000.0
1341,Miguel Llambrich,500000.0
1342,Juanfran Moreno,400000.0
1343,Luismi Sánchez,600000.0
1344,Jimmy Suárez,800000.0
1345,Ángel Montoro,800000.0
1346,Javi Mier,600000.0
1347,Mangel Prendes,300000.0
1348,Yayo González,200000.0
1349,Víctor Blanco,50000.0
1350,Hugo Rama,600000.0
1351,Álex Cardero,200000.0
1352,Raúl Moro,2500000.0
1353,Borja Sánchez,1200000.0
1354,Marcelo Flores,800000.0
1355,Masca,200000.0
1356,Leonardo Sequeira,800000.0
1357,Mario Sesè,100000.0
1358,Borja Bastón,3500000.0
1359,Sergi Enrich,1200000.0
1360,Samuel Obeng,1000000.0
1361,Enol Rodríguez,100000.0
1362,Mario Fuente,50000.0
1363,Antonio Sivera,1200000.0
1364,Jesús Owono,200000.0
1365,Adrián Rodríguez,150000.0
1366,Rubén Duarte,2500000.0
1367,Abdel Abqar,1400000.0
1368,Nikola Maras,1200000.0
1369,Víctor Laguardia,800000.0
1370,Aleksandar Sedlar,500000.0
1371,Imanol Baz,200000.0
1372,Adrián Pérez,100000.0
1373,Javi López,700000.0
1374,Nahuel Tenaglia,3000000.0
1375,Anderson Arroyo,800000.0
1376,Joseda Álvarez,100000.0
1377,Antonio Blanco,2500000.0
1378,Carlos Protesoni,500000.0
1379,Tomás Mendes,100000.0
1380,Jon Guridi,1600000.0
1381,Toni Moya,1500000.0
1382,Salva Sevilla,300000.0
1383,Álex Balboa,150000.0
1384,Abdallahi Mahmoud,500000.0
1385,Luis Rioja,3000000.0
1386,Abde Rebbach,500000.0
1387,José de León,150000.0
1388,Jason Remeseiro,2000000.0
1389,Xeber Alkain,1600000.0
1390,Unai Ropero,100000.0
1391,Miguel de la Fuente,2000000.0
1392,Mamadou Sylla,1000000.0
1393,Taichi Hara,900000.0
1394,Marc Tenas,300000.0
1395,Joaquín Panichelli,25000.0
1396,André Onana,35000000.0
1397,Samir Handanovič,500000.0
1398,Gabriel Brazão,400000.0
1399,Alex Cordaz,200000.0
1400,Nikolaos Botis,100000.0
1401,Alessandro Bastoni,60000000.0
1402,Milan Škriniar,50000000.0
1403,Stefan de Vrij,8000000.0
1404,Francesco Acerbi,4000000.0
1405,Danilo D'Ambrosio,1500000.0
1406,Alessandro Fontanarosa,400000.0
1407,Federico Dimarco,35000000.0
1408,Robin Gosens,15000000.0
1409,Dalbert,1000000.0
1410,Denzel Dumfries,28000000.0
1411,Matteo Darmian,4000000.0
1412,Mattia Zanotti,800000.0
1413,Hakan Çalhanoğlu,40000000.0
1414,Marcelo Brozović,25000000.0
1415,Kristjan Asllani,12000000.0
1416,Lucien Agoumé,7000000.0
1417,Nicolò Barella,75000000.0
1418,Henrikh Mkhitaryan,6000000.0
1419,Roberto Gagliardini,4000000.0
1420,Ebenezer Akinsanmiro,800000.0
1421,Issiaka Kamate,200000.0
1422,Raoul Bellanova,5000000.0
1423,Valentín Carboni,5000000.0
1424,Joaquín Correa,12000000.0
1425,Lautaro Martínez,85000000.0
1426,Romelu Lukaku,40000000.0
1427,Edin Dzeko,4000000.0
1428,Eddie Salcedo,2500000.0
1429,Dennis Curatolo,150000.0
1430,Wojciech Szczęsny,10000000.0
1431,Mattia Perin,4000000.0
1432,Gian Marco Crespi,200000.0
1433,Giovanni Garofani,200000.0
1434,Carlo Pinsoglio,200000.0
1435,Simone Scaglia,25000.0
1436,Bremer,40000000.0
1437,Federico Gatti,12000000.0
1438,Daniele Rugani,2000000.0
1439,Leonardo Bonucci,1500000.0
1440,Alessandro Riccio,700000.0
1441,Alex Sandro,3000000.0
1442,Mattia De Sciglio,3000000.0
1443,Tommaso Barbieri,1200000.0
1444,Manuel Locatelli,30000000.0
1445,Nicolò Rovella,18000000.0
1446,Leandro Paredes,12000000.0
1447,Enzo Barrenechea,900000.0
1448,Adrien Rabiot,40000000.0
1449,Nicolò Fagioli,35000000.0
1450,Paul Pogba,15000000.0
1451,Fabio Miretti,15000000.0
1452,Alessandro Sersanti,400000.0
1453,Juan Cuadrado,4000000.0
1454,Mattia Compagnon,400000.0
1455,Filip Kostić,22000000.0
1456,Samuel Iling-Junior,9000000.0
1457,Nikola Sekulov,600000.0
1458,Federico Chiesa,40000000.0
1459,Ángel Di María,8000000.0
1460,Matías Soulé,4000000.0
1461,Dušan Vlahović,70000000.0
1462,Moise Kean,18000000.0
1463,Arkadiusz Milik,8000000.0
1464,Kaio Jorge,3000000.0
1465,Cosimo da Graça,800000.0
1466,Mike Maignan,45000000.0
1467,Ciprian Tătărușanu,400000.0
1468,Devis Vásquez,350000.0
1469,Andreas Jungdal,300000.0
1470,Lapo Nava,150000.0
1471,Antonio Mirante,100000.0
1472,Fikayo Tomori,40000000.0
1473,Pierre Kalulu,30000000.0
1474,Malick Thiaw,20000000.0
1475,Matteo Gabbia,5000000.0
1476,Simon Kjaer,3500000.0
1477,Andrei Coubiș,100000.0
1478,Theo Hernández,60000000.0
1479,Fodé Ballo-Touré,3500000.0
1480,Andrea Bozzolan,125000.0
1481,Davide Calabria,20000000.0
1482,Sergiño Dest,10000000.0
1483,Alessandro Florenzi,2000000.0
1484,Sandro Tonali,50000000.0
1485,Ismaël Bennacer,40000000.0
1486,Rade Krunic,10000000.0
1487,Yacine Adli,8000000.0
1488,Tiemoué Bakayoko,2500000.0
1489,Tommaso Pobega,14000000.0
1490,Aster Vranckx,8500000.0
1491,Antonio Gala,75000.0
1492,Alexis Saelemaekers,15000000.0
1493,Charles De Ketelaere,22000000.0
1494,Rafael Leão,90000000.0
1495,Ante Rebić,6000000.0
1496,Brahim Díaz,20000000.0
1497,Junior Messias,4500000.0
1498,Divock Origi,6000000.0
1499,Olivier Giroud,4000000.0
1500,Marko Lazetić,2000000.0
1501,Zlatan Ibrahimović,2000000.0
1502,Alex Meret,18000000.0
1503,Pierluigi Gollini,4500000.0
1504,Salvatore Sirigu,500000.0
1505,Hubert Idasiak,150000.0
1506,Valerio Boffelli,75000.0
1507,Davide Marfella,50000.0
1508,Min-jae Kim,60000000.0
1509,Amir Rrahmani,25000000.0
1510,Leo Østigård,7000000.0
1511,Juan Jesus,3500000.0
1512,Mathías Olivera,18000000.0
1513,Mário Rui,8000000.0
1514,Giovanni Di Lorenzo,25000000.0
1515,Alessandro Zanoli,6000000.0
1516,Bartosz Bereszyński,1600000.0
1517,Stanislav Lobotka,40000000.0
1518,Diego Demme,3000000.0
1519,Frank Anguissa,40000000.0
1520,Piotr Zieliński,35000000.0
1521,Tanguy Ndombélé,22000000.0
1522,Alessio Zerbin,4000000.0
1523,Karim Zedadka,200000.0
1524,Eljif Elmas,26000000.0
1525,Gianluca Gaetano,4500000.0
1526,Khvicha Kvaratskhelia,85000000.0
1527,Hirving Lozano,25000000.0
1528,Matteo Politano,15000000.0
1529,Adam Ounas,7000000.0
1530,Giacomo Raspadori,35000000.0
1531,Victor Osimhen,120000000.0
1532,Giovanni Simeone,15000000.0
1533,Rui Patrício,5000000.0
1534,Mile Svilar,1500000.0
1535,Pietro Boer,150000.0
1536,Gabriele Baldi,100000.0
1537,Jacopo Del Bello,25000.0
1538,Roger Ibañez,30000000.0
1539,Gianluca Mancini,18000000.0
1540,Chris Smalling,8000000.0
1541,Marash Kumbulla,8000000.0
1542,Dimitrios Keramitsis,250000.0
1543,William Bianda,200000.0
1544,Brian Silva,75000.0
1545,Leonardo Spinazzola,10000000.0
1546,Jan Oliveras,175000.0
1547,Matteo Falasca,100000.0
1548,Zeki Çelik,10000000.0
1549,Rick Karsdorp,7000000.0
1550,Filippo Missori,800000.0
1551,Corentin Louakima,100000.0
1552,Bryan Cristante,20000000.0
1553,Nemanja Matić,4000000.0
1554,Ebrima Darboe,1800000.0
1555,Giacomo Faticanti,800000.0
1556,Filippo Tripi,300000.0
1557,Mady Camara,10000000.0
1558,Edoardo Bove,10000000.0
1559,Georginio Wijnaldum,8000000.0
1560,Benjamin Tahirović,1500000.0
1561,Niccolò Pisilli,1000000.0
1562,Riccardo Pagano,900000.0
1563,Nicola Zalewski,20000000.0
1564,Lorenzo Pellegrini,35000000.0
1565,Nicolò Zaniolo,27000000.0
1566,Cristian Volpato,3000000.0
1567,Ante Coric,300000.0
1568,Claudio Cassano,200000.0
1569,Felix Afena-Gyan,5000000.0
1570,Stephan El Shaarawy,5000000.0
1571,Luigi Cherubini,200000.0
1572,Ola Solbakken,3500000.0
1573,Paulo Dybala,30000000.0
1574,Tammy Abraham,40000000.0
1575,Andrea Belotti,8000000.0
1576,Eldor Shomurodov,6000000.0
1577,Jordan Majchrzak,400000.0
1578,Juan Musso,8000000.0
1579,Marco Sportiello,1500000.0
1580,Tommaso Bertini,100000.0
1581,Francesco Rossi,100000.0
1582,Giorgio Scalvini,40000000.0
1583,Merih Demiral,20000000.0
1584,Caleb Okoli,10000000.0
1585,Berat Djimsiti,10000000.0
1586,Rafael Tolói,6000000.0
1587,José Luis Palomino,2500000.0
1588,Tommaso Del Lungo,100000.0
1589,Joakim Maehle,14000000.0
1590,Matteo Ruggeri,4000000.0
1591,Iacopo Regonesi,200000.0
1592,Hans Hateboer,6000000.0
1593,Nadir Zortea,2000000.0
1594,Marten de Roon,10000000.0
1595,Matteo Colombo,125000.0
1596,Mannah Chiwisa,125000.0
1597,Éderson,20000000.0
1598,Mario Pašalić,20000000.0
1599,Endri Muhameti,150000.0
1600,Simone Muratore,100000.0
1601,Brandon Soppy,9000000.0
1602,Davide Zappacosta,7000000.0
1603,Lorenzo Bernasconi,75000.0
1604,Teun Koopmeiners,30000000.0
1605,Ruslan Malinovskyi,15000000.0
1606,Jérémie Boga,14000000.0
1607,Lukas Vorlicky,100000.0
1608,Ademola Lookman,30000000.0
1609,Tommaso De Nipoti,175000.0
1610,Alessandro Falleni,25000.0
1611,Rasmus Højlund,45000000.0
1612,Duván Zapata,8000000.0
1613,Luis Muriel,5000000.0
1614,Alfred Gomis,2200000.0
1615,Simone Ghidotti,350000.0
1616,Mauro Vigorito,150000.0
1617,Luca Zanotti,50000.0
1618,Pierre Bolchini,50000.0
1619,Luis Binks,2800000.0
1620,Simone Canestrelli,900000.0
1621,Cas Odenthal,900000.0
1622,Filippo Scaglia,400000.0
1623,Filippo Delli Carri,300000.0
1624,Matteo Solini,250000.0
1625,Davide Bertoncini,175000.0
1626,Nikolas Ioannou,750000.0
1627,Andrea Cagnano,400000.0
1628,Luca Vignali,1000000.0
1629,Enrico Celeghin,175000.0
1630,Edoardo Bovolon,150000.0
1631,Racine Ba,75000.0
1632,Christian Gatti,50000.0
1633,Lucas Da Cunha,2200000.0
1634,Jacopo Da Riva,1200000.0
1635,Cesc Fàbregas,1000000.0
1636,Alessandro Bellemo,900000.0
1637,Paolo Faragò,700000.0
